COMPANY_ID,A_NO,FILE_URL,
"5466296","A77405569","http://www.canpages.ca/printad/LYD12/A77405569.swf",
"5466321","A77413481","http://www.canpages.ca/printad/LYD12/A77413481.swf",
"5466364","A77406783","http://www.canpages.ca/printad/LYD12/A77406783.swf",
"5466364","A77406784","http://www.canpages.ca/printad/LYD12/A77406784.swf",
"5466364","A77406785","http://www.canpages.ca/printad/LYD12/A77406785.swf",
"5466364","A77406786","http://www.canpages.ca/printad/LYD12/A77406786.swf",
"5466504","A77312282","http://www.canpages.ca/printad/LLR11/A77312282.swf",
"5466504","A77406832","http://www.canpages.ca/printad/LYD12/A77406832.swf",
"5466505","A77424543","http://www.canpages.ca/printad/LYD12/A77424543.swf",
"5466507","A77405291","http://www.canpages.ca/printad/LYD12/A77405291.swf",
"5466507","A77405452","http://www.canpages.ca/printad/LYD12/A77405452.swf",
"5466527","A77417262","http://www.canpages.ca/printad/LYD12/A77417262.swf",
"5466527","A77417263","http://www.canpages.ca/printad/LYD12/A77417263.swf",
"5466694","A77413185","http://www.canpages.ca/printad/LYD12/A77413185.swf",
"5466807","A77413354","http://www.canpages.ca/printad/LYD12/A77413354.swf",
"5466808","A77414574","http://www.canpages.ca/printad/LYD12/A77414574.swf",
"5466817","A77413981","http://www.canpages.ca/printad/LYD12/A77413981.swf",
"5466817","A77414012","http://www.canpages.ca/printad/LYD12/A77414012.swf",
"5466866","A77419986","http://www.canpages.ca/printad/LYD12/A77419986.swf",
"5466898","A77333654","http://www.canpages.ca/printad/LLR11/A77333654.swf",
"5466946","A77414446","http://www.canpages.ca/printad/LYD12/A77414446.swf",
"5466946","A77414447","http://www.canpages.ca/printad/LYD12/A77414447.swf",
"5466971","A77424306","http://www.canpages.ca/printad/LYD12/A77424306.swf",
"5466971","A77424307","http://www.canpages.ca/printad/LYD12/A77424307.swf",
"5466990","A77418265","http://www.canpages.ca/printad/LYD12/A77418265.swf",
"5467010","A77419265","http://www.canpages.ca/printad/LYD12/A77419265.swf",
"5467021","A77332754","http://www.canpages.ca/printad/MDH11/A77332754.swf",
"5467080","A77425994","http://www.canpages.ca/printad/LYD12/A77425994.swf",
"5467080","A77425995","http://www.canpages.ca/printad/LYD12/A77425995.swf",
"5467080","A77425996","http://www.canpages.ca/printad/LYD12/A77425996.swf",
"5467084","A77417107","http://www.canpages.ca/printad/LYD12/A77417107.swf",
"5467086","A77406835","http://www.canpages.ca/printad/LYD12/A77406835.swf",
"5467104","A77425322","http://www.canpages.ca/printad/LYD12/A77425322.swf",
"5467106","A77410505","http://www.canpages.ca/printad/LYD12/A77410505.swf",
"5467115","A77413997","http://www.canpages.ca/printad/LYD12/A77413997.swf",
"5467151","A77410723","http://www.canpages.ca/printad/LYD12/A77410723.swf",
"5467154","A77415254","http://www.canpages.ca/printad/LYD12/A77415254.swf",
"5467219","A77405301","http://www.canpages.ca/printad/LYD12/A77405301.swf",
"5467282","A77405511","http://www.canpages.ca/printad/LYD12/A77405511.swf",
"5467295","A77414244","http://www.canpages.ca/printad/LYD12/A77414244.swf",
"5467318","A77426161","http://www.canpages.ca/printad/LYD12/A77426161.swf",
"5467403","A77413176","http://www.canpages.ca/printad/LYD12/A77413176.swf",
"5467403","A77413178","http://www.canpages.ca/printad/LYD12/A77413178.swf",
"5467425","A77413443","http://www.canpages.ca/printad/LYD12/A77413443.swf",
"5467458","A77422443","http://www.canpages.ca/printad/LYD12/A77422443.swf",
"5467458","A77422443","http://www.canpages.ca/printad/VAN12/A77422443.swf",
"5467458","A77422444","http://www.canpages.ca/printad/LYD12/A77422444.swf",
"5467458","A77422444","http://www.canpages.ca/printad/VAN12/A77422444.swf",
"5467524","A77419241","http://www.canpages.ca/printad/LYD12/A77419241.swf",
"5467599","A77414334","http://www.canpages.ca/printad/LYD12/A77414334.swf",
"5467615","A77326559","http://www.canpages.ca/printad/LLR11/A77326559.swf",
"5467642","A77418685","http://www.canpages.ca/printad/LYD12/A77418685.swf",
"5467721","A77405664","http://www.canpages.ca/printad/LYD12/A77405664.swf",
"5467721","A77405666","http://www.canpages.ca/printad/LYD12/A77405666.L.swf",
"5467721","A77405666","http://www.canpages.ca/printad/LYD12/A77405666.R.swf",
"5467759","A77419526","http://www.canpages.ca/printad/LYD12/A77419526.swf",
"5467841","A77405587","http://www.canpages.ca/printad/LYD12/A77405587.swf",
"5467849","A77413974","http://www.canpages.ca/printad/LYD12/A77413974.swf",
"5467905","A77298542","http://www.canpages.ca/printad/EDM11/A77298542.swf",
"5467916","A77417105","http://www.canpages.ca/printad/LYD12/A77417105.swf",
"5467933","A77319276","http://www.canpages.ca/printad/LLR11/A77319276.swf",
"5467939","A77323694","http://www.canpages.ca/printad/LLR11/A77323694.swf",
"5468019","A77315087","http://www.canpages.ca/printad/LLR11/A77315087.swf",
"5468019","A77407016","http://www.canpages.ca/printad/LYD12/A77407016.swf",
"5468083","A77406970","http://www.canpages.ca/printad/LYD12/A77406970.swf",
"5468092","A77413713","http://www.canpages.ca/printad/LYD12/A77413713.swf",
"5468121","A77424582","http://www.canpages.ca/printad/LYD12/A77424582.swf",
"5468124","A77424583","http://www.canpages.ca/printad/LYD12/A77424583.swf",
"5468176","A77414385","http://www.canpages.ca/printad/LYD12/A77414385.swf",
"5468670","A77256045","http://www.canpages.ca/printad/VAN11/A77256045.swf",
"5468670","A77256046","http://www.canpages.ca/printad/VAN11/A77256046.swf",
"5468672","A77361270","http://www.canpages.ca/printad/MPR11/A77361270.swf",
"5468672","A77361271","http://www.canpages.ca/printad/MPR11/A77361271.swf",
"5468672","A77361362","http://www.canpages.ca/printad/TRI11/A77361362.swf",
"5468672","A77361363","http://www.canpages.ca/printad/TRI11/A77361363.swf",
"5468674","A77361268","http://www.canpages.ca/printad/LAD11/A77361268.swf",
"5468674","A77361269","http://www.canpages.ca/printad/LAD11/A77361269.swf",
"5468905","A77393707","http://www.canpages.ca/printad/MRK12/A77393707.swf",
"5469060","A77392791","http://www.canpages.ca/printad/WIN12/A77392791.swf",
"5469060","A77392872","http://www.canpages.ca/printad/WIN12/A77392872.swf",
"5469115","A77403776","http://www.canpages.ca/printad/GRM12/A77403776.swf",
"5469115","A77403777","http://www.canpages.ca/printad/GRM12/A77403777.swf",
"5469388","A77261325","http://www.canpages.ca/printad/NGF11/A77261325.swf",
"5469388","A77261326","http://www.canpages.ca/printad/NGF11/A77261326.swf",
"5469429","A77409663","http://www.canpages.ca/printad/MRK12/A77409663.swf",
"5469602","A77406420","http://www.canpages.ca/printad/GRM12/A77406420.swf",
"5469602","A77406421","http://www.canpages.ca/printad/GRM12/A77406421.swf",
"5469850","A77378092","http://www.canpages.ca/printad/WIN12/A77378092.swf",
"5469940","A77412414","http://www.canpages.ca/printad/WIN12/A77412414.swf",
"5470009","A75284141","http://www.canpages.ca/printad/SCR09/A75284141.swf",
"5470274","A77419378","http://www.canpages.ca/printad/MRK12/A77419378.swf",
"5470411","A77412818","http://www.canpages.ca/printad/GRM12/A77412818.swf",
"5470412","A77419160","http://www.canpages.ca/printad/WIN12/A77419160.swf",
"5470825","A77305144","http://www.canpages.ca/printad/NGF11/A77305144.swf",
"5470934","A77396393","http://www.canpages.ca/printad/WIN12/A77396393.swf",
"5471183","A77396186","http://www.canpages.ca/printad/MRK12/A77396186.swf",
"5471235","A77416412","http://www.canpages.ca/printad/MRK12/A77416412.swf",
"5471517","A77322731","http://www.canpages.ca/printad/NGF11/A77322731.swf",
"5471517","A77322972","http://www.canpages.ca/printad/NGF11/A77322972.swf",
"5472174","A77415420","http://www.canpages.ca/printad/RMH12/A77415420.swf",
"5472174","A77416867","http://www.canpages.ca/printad/MRK12/A77416867.swf",
"5472265","A77403643","http://www.canpages.ca/printad/GRM12/A77403643.swf",
"5472302","A77382572","http://www.canpages.ca/printad/WIN12/A77382572.swf",
"5472588","A77419751","http://www.canpages.ca/printad/MRK12/A77419751.swf",
"5472667","A77391008","http://www.canpages.ca/printad/MRK12/A77391008.swf",
"5472807","A77390973","http://www.canpages.ca/printad/WIN12/A77390973.swf",
"5473218","A77417606","http://www.canpages.ca/printad/WIN12/A77417606.swf",
"5473494","A77401890","http://www.canpages.ca/printad/WIN12/A77401890.swf",
"5473745","A77397266","http://www.canpages.ca/printad/WIN12/A77397266.swf",
"5473984","A77265255","http://www.canpages.ca/printad/VAN11/A77265255.swf",
"5473984","A77265256","http://www.canpages.ca/printad/VAN11/A77265256.swf",
"5473984","A77265257","http://www.canpages.ca/printad/VAN11/A77265257.swf",
"5474039","A77401891","http://www.canpages.ca/printad/WIN12/A77401891.swf",
"5474039","A77401982","http://www.canpages.ca/printad/WIN12/A77401982.swf",
"5474166","A77370855","http://www.canpages.ca/printad/WIN12/A77370855.swf",
"5474166","A77370856","http://www.canpages.ca/printad/TKP12/A77370856.swf",
"5474166","A77370856","http://www.canpages.ca/printad/WIN12/A77370856.swf",
"5474249","A77349489","http://www.canpages.ca/printad/CHT11/A77349489.swf",
"5474249","A77349490","http://www.canpages.ca/printad/CHT11/A77349490.swf",
"5474314","A77358234","http://www.canpages.ca/printad/WIN12/A77358234.swf",
"5474735","A77264980","http://www.canpages.ca/printad/VAN11/A77264980.swf",
"5474758","A77336512","http://www.canpages.ca/printad/SSC11/A77336512.swf",
"5474851","A77246297","http://www.canpages.ca/printad/ABT11/A77246297.swf",
"5474851","A77246298","http://www.canpages.ca/printad/ABT11/A77246298.swf",
"5474851","A77246299","http://www.canpages.ca/printad/ABT11/A77246299.swf",
"5474851","A77267112","http://www.canpages.ca/printad/VAN11/A77267112.swf",
"5474851","A77370164","http://www.canpages.ca/printad/TRI11/A77370164.swf",
"5474851","A77370168","http://www.canpages.ca/printad/MPR11/A77370168.swf",
"5475085","A77287654","http://www.canpages.ca/printad/VAN11/A77287654.swf",
"5475125","A77266800","http://www.canpages.ca/printad/VAN11/A77266800.swf",
"5475282","A77384974","http://www.canpages.ca/printad/CCR11/A77384974.swf",
"5475300","A77363852","http://www.canpages.ca/printad/CCR11/A77363852.swf",
"5475303","A77384294","http://www.canpages.ca/printad/CCR11/A77384294.swf",
"5475309","A77383653","http://www.canpages.ca/printad/CCR11/A77383653.swf",
"5475326","A77388812","http://www.canpages.ca/printad/CCR11/A77388812.swf",
"5475326","A77388813","http://www.canpages.ca/printad/CCR11/A77388813.swf",
"5475381","A77376645","http://www.canpages.ca/printad/CCR11/A77376645.swf",
"5475458","A77378875","http://www.canpages.ca/printad/CCR11/A77378875.swf",
"5475594","A77369565","http://www.canpages.ca/printad/CCR11/A77369565.swf",
"5475594","A77369566","http://www.canpages.ca/printad/CCR11/A77369566.swf",
"5475594","A77369567","http://www.canpages.ca/printad/CCR11/A77369567.swf",
"5475609","A77361032","http://www.canpages.ca/printad/CCR11/A77361032.swf",
"5475714","A77382898","http://www.canpages.ca/printad/CCR11/A77382898.swf",
"5475811","A77384973","http://www.canpages.ca/printad/CCR11/A77384973.swf",
"5475820","A77383652","http://www.canpages.ca/printad/CCR11/A77383652.swf",
"5475992","A77378502","http://www.canpages.ca/printad/CCR11/A77378502.swf",
"5475992","A77378503","http://www.canpages.ca/printad/CCR11/A77378503.swf",
"5475996","A77388994","http://www.canpages.ca/printad/CCR11/A77388994.swf",
"5475996","A77388995","http://www.canpages.ca/printad/CCR11/A77388995.swf",
"5476102","A77376762","http://www.canpages.ca/printad/CCR11/A77376762.swf",
"5476117","A77376572","http://www.canpages.ca/printad/CCR11/A77376572.swf",
"5476152","A77380416","http://www.canpages.ca/printad/CCR11/A77380416.swf",
"5476166","A77374242","http://www.canpages.ca/printad/CCR11/A77374242.swf",
"5476229","A77381903","http://www.canpages.ca/printad/CCR11/A77381903.swf",
"5476284","A77378886","http://www.canpages.ca/printad/CCR11/A77378886.swf",
"5476373","A77375722","http://www.canpages.ca/printad/CCR11/A77375722.swf",
"5476383","A77374402","http://www.canpages.ca/printad/CCR11/A77374402.swf",
"5476403","A77374292","http://www.canpages.ca/printad/CCR11/A77374292.swf",
"5476405","A77374196","http://www.canpages.ca/printad/CCR11/A77374196.swf",
"5476407","A77388716","http://www.canpages.ca/printad/CCR11/A77388716.swf",
"5476621","A77387197","http://www.canpages.ca/printad/CCR11/A77387197.swf",
"5476621","A77387198","http://www.canpages.ca/printad/CCR11/A77387198.L.swf",
"5476621","A77387198","http://www.canpages.ca/printad/CCR11/A77387198.R.swf",
"5476694","A77384011","http://www.canpages.ca/printad/CCR11/A77384011.swf",
"5476737","A77336689","http://www.canpages.ca/printad/CCR11/A77336689.swf",
"5476741","A77380183","http://www.canpages.ca/printad/CCR11/A77380183.swf",
"5476775","A77374041","http://www.canpages.ca/printad/CCR11/A77374041.swf",
"5476800","A77388829","http://www.canpages.ca/printad/CCR11/A77388829.swf",
"5477035","A77270072","http://www.canpages.ca/printad/VAN11/A77270072.swf",
"5477211","A77365308","http://www.canpages.ca/printad/TRI11/A77365308.swf",
"5477491","A77369094","http://www.canpages.ca/printad/TRI11/A77369094.swf",
"5477496","A77324262","http://www.canpages.ca/printad/VAN11/A77324262.swf",
"5477669","A77255191","http://www.canpages.ca/printad/VAN11/A77255191.swf",
"5477669","A77379652","http://www.canpages.ca/printad/TRI11/A77379652.swf",
"5478093","A77324131","http://www.canpages.ca/printad/VAN11/A77324131.swf",
"5479014","A77349384","http://www.canpages.ca/printad/LNG11/A77349384.swf",
"5479017","A77354126","http://www.canpages.ca/printad/SUR11/A77354126.swf",
"5479019","A77346535","http://www.canpages.ca/printad/LAD11/A77346535.swf",
"5479021","A77326024","http://www.canpages.ca/printad/WRK11/A77326024.swf",
"5479022","A77371616","http://www.canpages.ca/printad/MPR11/A77371616.swf",
"5479023","A77368811","http://www.canpages.ca/printad/TRI11/A77368811.swf",
"5479202","A77258353","http://www.canpages.ca/printad/VAN11/A77258353.swf",
"5479327","A77320064","http://www.canpages.ca/printad/VAN11/A77320064.swf",
"5479327","A77320065","http://www.canpages.ca/printad/VAN11/A77320065.swf",
"5479327","A77369341","http://www.canpages.ca/printad/TRI11/A77369341.swf",
"5479377","A77337122","http://www.canpages.ca/printad/SUR11/A77337122.swf",
"5480038","A77381192","http://www.canpages.ca/printad/TKP12/A77381192.swf",
"5480042","A77372912","http://www.canpages.ca/printad/TKP12/A77372912.swf",
"5480042","A77372913","http://www.canpages.ca/printad/TKP12/A77372913.swf",
"5480083","A77363684","http://www.canpages.ca/printad/TKP12/A77363684.swf",
"5480089","A77378673","http://www.canpages.ca/printad/TKP12/A77378673.swf",
"5480107","A77376962","http://www.canpages.ca/printad/TKP12/A77376962.swf",
"5480130","A77371443","http://www.canpages.ca/printad/TKP12/A77371443.swf",
"5480131","A77372288","http://www.canpages.ca/printad/TKP12/A77372288.swf",
"5480148","A77372271","http://www.canpages.ca/printad/TKP12/A77372271.swf",
"5480148","A77372272","http://www.canpages.ca/printad/TKP12/A77372272.swf",
"5480153","A77374418","http://www.canpages.ca/printad/TKP12/A77374418.swf",
"5480153","A77374419","http://www.canpages.ca/printad/TKP12/A77374419.swf",
"5480153","A77374420","http://www.canpages.ca/printad/TKP12/A77374420.swf",
"5480153","A77374421","http://www.canpages.ca/printad/TKP12/A77374421.swf",
"5480186","A77364746","http://www.canpages.ca/printad/TKP12/A77364746.swf",
"5480186","A77364747","http://www.canpages.ca/printad/TKP12/A77364747.swf",
"5480228","A77374413","http://www.canpages.ca/printad/TKP12/A77374413.swf",
"5480228","A77374414","http://www.canpages.ca/printad/TKP12/A77374414.swf",
"5480239","A77374875","http://www.canpages.ca/printad/TKP12/A77374875.swf",
"5480248","A77374386","http://www.canpages.ca/printad/TKP12/A77374386.swf",
"5480267","A77377503","http://www.canpages.ca/printad/TKP12/A77377503.swf",
"5480311","A77372715","http://www.canpages.ca/printad/TKP12/A77372715.swf",
"5480322","A77369810","http://www.canpages.ca/printad/TKP12/A77369810.swf",
"5480364","A77371896","http://www.canpages.ca/printad/TKP12/A77371896.swf",
"5480374","A77375092","http://www.canpages.ca/printad/TKP12/A77375092.swf",
"5480389","A77370001","http://www.canpages.ca/printad/TKP12/A77370001.swf",
"5480420","A77374543","http://www.canpages.ca/printad/TKP12/A77374543.swf",
"5480420","A77374544","http://www.canpages.ca/printad/TKP12/A77374544.swf",
"5480420","A77374545","http://www.canpages.ca/printad/TKP12/A77374545.swf",
"5480420","A77374547","http://www.canpages.ca/printad/TKP12/A77374547.swf",
"5480422","A77379053","http://www.canpages.ca/printad/TKP12/A77379053.swf",
"5480435","A77377604","http://www.canpages.ca/printad/TKP12/A77377604.swf",
"5480435","A77377605","http://www.canpages.ca/printad/TKP12/A77377605.swf",
"5480435","A77377606","http://www.canpages.ca/printad/TKP12/A77377606.swf",
"5480441","A77369845","http://www.canpages.ca/printad/TKP12/A77369845.swf",
"5480443","A77370085","http://www.canpages.ca/printad/TKP12/A77370085.swf",
"5480455","A77376567","http://www.canpages.ca/printad/TKP12/A77376567.swf",
"5480455","A77376568","http://www.canpages.ca/printad/TKP12/A77376568.L.swf",
"5480455","A77376568","http://www.canpages.ca/printad/TKP12/A77376568.R.swf",
"5480458","A77365092","http://www.canpages.ca/printad/TKP12/A77365092.swf",
"5480500","A77374872","http://www.canpages.ca/printad/TKP12/A77374872.swf",
"5480509","A77371656","http://www.canpages.ca/printad/TKP12/A77371656.swf",
"5480509","A77371657","http://www.canpages.ca/printad/TKP12/A77371657.swf",
"5480544","A77374442","http://www.canpages.ca/printad/TKP12/A77374442.swf",
"5480545","A77374878","http://www.canpages.ca/printad/TKP12/A77374878.swf",
"5480553","A77371451","http://www.canpages.ca/printad/TKP12/A77371451.swf",
"5480591","A77374902","http://www.canpages.ca/printad/TKP12/A77374902.swf",
"5480597","A77374942","http://www.canpages.ca/printad/TKP12/A77374942.swf",
"5480608","A77390385","http://www.canpages.ca/printad/TKP12/A77390385.swf",
"5480608","A77390386","http://www.canpages.ca/printad/TKP12/A77390386.swf",
"5480634","A77374156","http://www.canpages.ca/printad/TKP12/A77374156.swf",
"5480653","A77383692","http://www.canpages.ca/printad/TKP12/A77383692.swf",
"5480667","A77369814","http://www.canpages.ca/printad/TKP12/A77369814.swf",
"5480675","A77375472","http://www.canpages.ca/printad/TKP12/A77375472.swf",
"5480683","A77369824","http://www.canpages.ca/printad/TKP12/A77369824.swf",
"5480722","A77378994","http://www.canpages.ca/printad/TKP12/A77378994.swf",
"5480739","A77364996","http://www.canpages.ca/printad/TKP12/A77364996.swf",
"5480786","A77383252","http://www.canpages.ca/printad/TKP12/A77383252.swf",
"5480805","A77370342","http://www.canpages.ca/printad/TKP12/A77370342.swf",
"5480805","A77370343","http://www.canpages.ca/printad/TKP12/A77370343.swf",
"5480805","A77370344","http://www.canpages.ca/printad/TKP12/A77370344.swf",
"5480805","A77370345","http://www.canpages.ca/printad/TKP12/A77370345.swf",
"5480807","A77370084","http://www.canpages.ca/printad/TKP12/A77370084.swf",
"5480835","A77374593","http://www.canpages.ca/printad/TKP12/A77374593.swf",
"5480873","A77373106","http://www.canpages.ca/printad/TKP12/A77373106.swf",
"5480976","A77374269","http://www.canpages.ca/printad/TKP12/A77374269.swf",
"5480976","A77374270","http://www.canpages.ca/printad/TKP12/A77374270.swf",
"5480976","A77374271","http://www.canpages.ca/printad/TKP12/A77374271.swf",
"5481007","A77377602","http://www.canpages.ca/printad/TKP12/A77377602.swf",
"5481007","A77377603","http://www.canpages.ca/printad/TKP12/A77377603.swf",
"5481012","A77366266","http://www.canpages.ca/printad/TKP12/A77366266.swf",
"5481047","A77378845","http://www.canpages.ca/printad/TKP12/A77378845.swf",
"5481065","A77371603","http://www.canpages.ca/printad/TKP12/A77371603.swf",
"5481065","A77371604","http://www.canpages.ca/printad/TKP12/A77371604.L.swf",
"5481065","A77371604","http://www.canpages.ca/printad/TKP12/A77371604.R.swf",
"5481103","A77378850","http://www.canpages.ca/printad/TKP12/A77378850.swf",
"5481111","A77372273","http://www.canpages.ca/printad/TKP12/A77372273.swf",
"5481135","A77376565","http://www.canpages.ca/printad/TKP12/A77376565.swf",
"5481191","A77366122","http://www.canpages.ca/printad/TKP12/A77366122.swf",
"5481202","A77369102","http://www.canpages.ca/printad/TKP12/A77369102.swf",
"5481202","A77369103","http://www.canpages.ca/printad/TKP12/A77369103.swf",
"5481211","A77376703","http://www.canpages.ca/printad/TKP12/A77376703.swf",
"5481211","A77376704","http://www.canpages.ca/printad/TKP12/A77376704.swf",
"5481212","A77371654","http://www.canpages.ca/printad/TKP12/A77371654.swf",
"5481239","A77379287","http://www.canpages.ca/printad/TKP12/A77379287.swf",
"5481248","A77374182","http://www.canpages.ca/printad/TKP12/A77374182.swf",
"5481287","A77375562","http://www.canpages.ca/printad/TKP12/A77375562.swf",
"5481287","A77375563","http://www.canpages.ca/printad/TKP12/A77375563.swf",
"5481303","A77370048","http://www.canpages.ca/printad/TKP12/A77370048.swf",
"5481317","A77372274","http://www.canpages.ca/printad/TKP12/A77372274.swf",
"5481326","A77377484","http://www.canpages.ca/printad/TKP12/A77377484.swf",
"5481327","A77378997","http://www.canpages.ca/printad/TKP12/A77378997.swf",
"5481362","A77368172","http://www.canpages.ca/printad/TKP12/A77368172.swf",
"5481375","A77369372","http://www.canpages.ca/printad/TKP12/A77369372.swf",
"5481416","A77378996","http://www.canpages.ca/printad/TKP12/A77378996.swf",
"5481429","A77372552","http://www.canpages.ca/printad/TKP12/A77372552.swf",
"5481440","A77366382","http://www.canpages.ca/printad/TKP12/A77366382.swf",
"5481445","A77374160","http://www.canpages.ca/printad/TKP12/A77374160.swf",
"5481445","A77374161","http://www.canpages.ca/printad/TKP12/A77374161.swf",
"5481446","A77379325","http://www.canpages.ca/printad/TKP12/A77379325.swf",
"5481446","A77379326","http://www.canpages.ca/printad/TKP12/A77379326.swf",
"5481446","A77379327","http://www.canpages.ca/printad/TKP12/A77379327.swf",
"5481446","A77379328","http://www.canpages.ca/printad/TKP12/A77379328.swf",
"5481469","A77371819","http://www.canpages.ca/printad/TKP12/A77371819.swf",
"5481469","A77371820","http://www.canpages.ca/printad/TKP12/A77371820.L.swf",
"5481469","A77371820","http://www.canpages.ca/printad/TKP12/A77371820.R.swf",
"5481527","A77377323","http://www.canpages.ca/printad/TKP12/A77377323.swf",
"5481558","A77377802","http://www.canpages.ca/printad/TKP12/A77377802.swf",
"5481609","A77374905","http://www.canpages.ca/printad/TKP12/A77374905.swf",
"5481610","A77377152","http://www.canpages.ca/printad/TKP12/A77377152.swf",
"5481631","A77370132","http://www.canpages.ca/printad/TKP12/A77370132.swf",
"5481631","A77370133","http://www.canpages.ca/printad/TKP12/A77370133.swf",
"5481644","A77381902","http://www.canpages.ca/printad/TKP12/A77381902.swf",
"5481658","A77366249","http://www.canpages.ca/printad/TKP12/A77366249.swf",
"5481665","A77382919","http://www.canpages.ca/printad/TKP12/A77382919.swf",
"5481666","A77375282","http://www.canpages.ca/printad/TKP12/A77375282.swf",
"5481673","A77383792","http://www.canpages.ca/printad/TKP12/A77383792.swf",
"5481687","A77374772","http://www.canpages.ca/printad/TKP12/A77374772.swf",
"5481724","A77371640","http://www.canpages.ca/printad/TKP12/A77371640.swf",
"5481730","A77377485","http://www.canpages.ca/printad/TKP12/A77377485.swf",
"5481786","A77364472","http://www.canpages.ca/printad/TKP12/A77364472.swf",
"5481808","A77374777","http://www.canpages.ca/printad/TKP12/A77374777.swf",
"5481808","A77374778","http://www.canpages.ca/printad/TKP12/A77374778.swf",
"5481837","A77322752","http://www.canpages.ca/printad/AJP11/A77322752.swf",
"5481837","A77322753","http://www.canpages.ca/printad/AJP11/A77322753.swf",
"5481849","A77337712","http://www.canpages.ca/printad/SSC11/A77337712.swf",
"5481853","A77336050","http://www.canpages.ca/printad/CTW11/A77336050.swf",
"5481853","A77336051","http://www.canpages.ca/printad/CTW11/A77336051.swf",
"5481980","A77379766","http://www.canpages.ca/printad/MDP11/A77379766.swf",
"5481980","A77379767","http://www.canpages.ca/printad/MDP11/A77379767.swf",
"5481980","A77379768","http://www.canpages.ca/printad/MDP11/A77379768.swf",
"5481980","A77379769","http://www.canpages.ca/printad/MDP11/A77379769.swf",
"5481980","A77379770","http://www.canpages.ca/printad/MDP11/A77379770.swf",
"5481980","A77379771","http://www.canpages.ca/printad/MDP11/A77379771.swf",
"5481980","A77379822","http://www.canpages.ca/printad/MDP11/A77379822.swf",
"5481982","A77361790","http://www.canpages.ca/printad/MDP11/A77361790.swf",
"5482006","A77379205","http://www.canpages.ca/printad/MDP11/A77379205.swf",
"5482054","A77386392","http://www.canpages.ca/printad/CAL12/A77386392.swf",
"5482143","A77381457","http://www.canpages.ca/printad/MDP11/A77381457.swf",
"5482181","A77372554","http://www.canpages.ca/printad/MDP11/A77372554.swf",
"5482194","A77379402","http://www.canpages.ca/printad/MDP11/A77379402.swf",
"5482194","A77379403","http://www.canpages.ca/printad/MDP11/A77379403.swf",
"5482202","A77383976","http://www.canpages.ca/printad/MDP11/A77383976.swf",
"5482263","A77373297","http://www.canpages.ca/printad/MDP11/A77373297.swf",
"5482291","A77416541","http://www.canpages.ca/printad/CAM12/A77416541.swf",
"5482372","A77397841","http://www.canpages.ca/printad/CAM12/A77397841.swf",
"5482575","A77344851","http://www.canpages.ca/printad/SSM11/A77344851.swf",
"5482717","A77287532","http://www.canpages.ca/printad/AJP11/A77287532.swf",
"5482717","A77287533","http://www.canpages.ca/printad/AJP11/A77287533.swf",
"5482816","A77349512","http://www.canpages.ca/printad/ORL11/A77349512.swf",
"5482863","A77296613","http://www.canpages.ca/printad/MSK11/A77296613.swf",
"5482863","A77296614","http://www.canpages.ca/printad/MSK11/A77296614.swf",
"5482863","A77296615","http://www.canpages.ca/printad/MSK11/A77296615.swf",
"5482970","A77391007","http://www.canpages.ca/printad/ONG12/A77391007.swf",
"5482977","A77390862","http://www.canpages.ca/printad/HUR12/A77390862.swf",
"5483035","A77384975","http://www.canpages.ca/printad/HUR12/A77384975.swf",
"5483179","A77268841","http://www.canpages.ca/printad/KKL11/A77268841.swf",
"5483179","A77268922","http://www.canpages.ca/printad/SUD11/A77268922.swf",
"5483179","A77276823","http://www.canpages.ca/printad/NBS11/A77276823.swf",
"5483179","A77390766","http://www.canpages.ca/printad/TMC12/A77390766.swf",
"5483179","A77390769","http://www.canpages.ca/printad/SSM11/A77390769.swf",
"5483185","A77424177","http://www.canpages.ca/printad/TMC12/A77424177.swf",
"5483224","A77423372","http://www.canpages.ca/printad/TMC12/A77423372.swf",
"5483232","A77409612","http://www.canpages.ca/printad/TMC12/A77409612.swf",
"5483303","A77398059","http://www.canpages.ca/printad/TMC12/A77398059.swf",
"5483383","A77387873","http://www.canpages.ca/printad/TMC12/A77387873.swf",
"5483385","A77394316","http://www.canpages.ca/printad/TMC12/A77394316.swf",
"5483388","A77391984","http://www.canpages.ca/printad/TMC12/A77391984.swf",
"5483401","A77413810","http://www.canpages.ca/printad/TMC12/A77413810.swf",
"5483420","A77398427","http://www.canpages.ca/printad/ONG12/A77398427.L.swf",
"5483420","A77398427","http://www.canpages.ca/printad/ONG12/A77398427.R.swf",
"5483425","A77341079","http://www.canpages.ca/printad/SAR12/A77341079.swf",
"5483425","A77341080","http://www.canpages.ca/printad/SAR12/A77341080.swf",
"5483425","A77341081","http://www.canpages.ca/printad/SAR12/A77341081.swf",
"5483425","A77341152","http://www.canpages.ca/printad/SAR12/A77341152.swf",
"5483723","A77363114","http://www.canpages.ca/printad/ORL11/A77363114.swf",
"5483771","A77394602","http://www.canpages.ca/printad/ONG12/A77394602.swf",
"5483771","A77394603","http://www.canpages.ca/printad/ONG12/A77394603.swf",
"5483771","A77394605","http://www.canpages.ca/printad/CAL12/A77394605.swf",
"5483771","A77394606","http://www.canpages.ca/printad/CAL12/A77394606.swf",
"5483775","A77375233","http://www.canpages.ca/printad/ORL11/A77375233.swf",
